edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_anual,impacto_economico
55,No,Travel_Rarely,Research & Development,2,Secundaria,Medical,Alta,Media,5,Research Director,Media,Married,19038,8,No,12,Alta,Media,3,34,2,1,0,0,228456,47975.759999999995
33,No,Non-Travel,Research & Development,4,Universitaria,Technical Degree,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,3055,5,No,15,Alta,Muy_Alta,2,11,2,9,1,7,36660,7222.02
41,No,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Divorced,2289,1,No,20,Muy_Alta,Media,2,5,2,5,0,4,27468,4422.348
34,No,Non-Travel,Sales,10,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Divorced,4001,1,Yes,14,Alta,Alta,1,15,3,15,0,7,48012,9458.364
53,No,Non-Travel,Research & Development,1,Secundaria,Medical,Baja,Media,4,Manufacturing Director,Media,Married,12965,4,Yes,20,Muy_Alta,Muy_Alta,3,27,2,3,0,2,155580,32671.8
43,No,Travel_Rarely,Human Resources,2,Universitaria,Life Sciences,Media,Alta,1,Human Resources,Alta,Single,3539,0,No,13,Alta,Media,0,10,5,9,1,8,42468,8366.196
34,No,Travel_Rarely,Sales,3,Primaria,Life Sciences,Muy_Alta,Baja,2,Sales Executive,Baja,Single,6029,5,No,12,Alta,Baja,0,6,3,2,2,2,72348,14758.991999999998
21,Yes,Travel_Rarely,Sales,7,Universitaria,Marketing,Media,Alta,1,Sales Representative,Alta,Single,2679,1,No,13,Alta,Media,0,1,3,1,1,0,32148,6333.156
38,No,Travel_Rarely,Research & Development,6,Secundaria,Other,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3702,1,No,11,Alta,Media,1,5,3,5,0,4,44424,8751.528
22,Yes,Travel_Rarely,Research & Development,8,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Married,2398,1,Yes,17,Alta,Alta,0,1,6,1,0,0,28776,4632.936
31,No,Travel_Rarely,Sales,29,Secundaria,Marketing,Baja,Media,2,Sales Executive,Media,Married,5468,1,No,14,Alta,Baja,2,13,3,12,5,7,65616,13385.663999999999
51,No,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,Baja,Alta,3,Manager,Alta,Married,13116,2,No,11,Alta,Muy_Alta,0,15,2,2,2,2,157392,33052.32
37,No,Travel_Rarely,Sales,9,Secundaria,Marketing,Media,Media,2,Sales Executive,Media,Married,4189,1,No,14,Alta,Baja,2,5,2,5,0,3,50268,10254.671999999999
46,No,Travel_Rarely,Research & Development,2,Universitaria,Medical,Alta,Alta,5,Research Director,Alta,Divorced,19328,7,Yes,17,Alta,Alta,1,24,3,2,2,2,231936,48706.56
36,No,Travel_Rarely,Research & Development,10,Universitaria,Life Sciences,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,8321,7,Yes,13,Alta,Muy_Alta,1,15,1,12,5,7,99852,20968.92
44,Yes,Travel_Frequently,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Divorced,2342,1,Yes,12,Alta,Alta,3,6,2,5,2,3,28104,4524.744
37,No,Travel_Rarely,Human Resources,8,Universitaria,Other,Alta,Alta,2,Human Resources,Alta,Divorced,4071,2,No,13,Alta,Alta,0,19,4,10,4,7,48852,9623.844000000001
35,Yes,Travel_Rarely,Sales,27,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Single,5813,1,Yes,18,Alta,Muy_Alta,0,10,2,10,7,7,69756,14230.223999999998
33,No,Travel_Rarely,Research & Development,8,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3143,6,No,19,Alta,Media,1,14,1,10,7,6,37716,7430.052000000001
28,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Married,2044,1,No,11,Alta,Alta,1,5,6,5,0,3,24528,3949.0080000000003
39,No,Travel_Rarely,Research & Development,10,Universitaria,Medical,Alta,Alta,3,Research Director,Alta,Single,13464,7,No,21,Muy_Alta,Alta,0,9,3,4,2,2,161568,33929.28
46,No,Non-Travel,Sales,26,Secundaria,Life Sciences,Media,Media,2,Sales Executive,Media,Single,7991,8,No,15,Alta,Alta,0,6,3,2,2,2,95892,20137.32
40,No,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Married,3377,4,No,17,Alta,Muy_Alta,1,7,5,4,0,2,40524,7983.228
42,No,Travel_Rarely,Research & Development,13,Master,Medical,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5538,5,No,18,Alta,Alta,2,10,2,0,0,0,66456,13557.024
35,No,Non-Travel,Research & Development,2,Universitaria,Medical,Media,Alta,2,Manufacturing Director,Alta,Divorced,5762,2,No,14,Alta,Alta,1,15,6,7,1,7,69144,14105.375999999998
38,No,Non-Travel,Human Resources,2,Universitaria,Human Resources,Baja,Alta,1,Human Resources,Alta,Divorced,2592,5,No,13,Alta,Muy_Alta,3,13,3,11,3,8,31104,6127.488
34,Yes,Travel_Frequently,Research & Development,9,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,5346,4,No,17,Alta,Alta,1,11,3,7,0,7,64152,13087.008
37,Yes,Travel_Rarely,Research & Development,10,Universitaria,Medical,Muy_Alta,Alta,2,Manufacturing Director,Alta,Single,4213,1,No,15,Alta,Media,0,10,4,10,0,8,50556,10313.423999999999
39,No,Travel_Frequently,Sales,20,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,4127,2,No,18,Alta,Muy_Alta,1,7,6,2,2,2,49524,9756.228000000001
43,No,Non-Travel,Research & Development,9,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Single,2438,4,No,13,Alta,Alta,0,7,2,3,1,2,29256,4710.216
41,No,Travel_Rarely,Research & Development,5,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,6870,3,No,12,Alta,Baja,0,11,3,3,1,2,82440,17312.399999999998
41,No,Travel_Rarely,Sales,4,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Divorced,10447,0,Yes,13,Alta,Muy_Alta,1,23,3,22,13,5,125364,26326.44
30,No,Travel_Rarely,Research & Development,10,Universitaria,Medical,Baja,Alta,3,Manufacturing Director,Alta,Single,9667,9,No,14,Alta,Media,0,9,3,7,0,2,116004,24360.84
26,Yes,Travel_Rarely,Human Resources,20,Universitaria,Medical,Muy_Alta,Alta,1,Human Resources,Alta,Married,2148,0,Yes,11,Alta,Alta,0,6,3,5,1,4,25776,4149.936
46,Yes,Travel_Rarely,Research & Development,21,Universitaria,Medical,Muy_Alta,Alta,2,Healthcare Representative,Alta,Married,8926,4,No,22,Muy_Alta,Muy_Alta,1,13,2,9,3,7,107112,22493.52
40,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6513,4,No,17,Alta,Muy_Alta,1,12,3,5,0,3,78156,16412.76
34,No,Travel_Rarely,Sales,8,Master,Technical Degree,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6799,1,No,21,Muy_Alta,Alta,2,10,5,10,4,8,81588,17133.48
58,No,Non-Travel,Sales,2,Universitaria,Medical,Media,Alta,4,Manager,Alta,Divorced,16291,4,No,22,Muy_Alta,Muy_Alta,1,37,0,16,14,14,195492,41053.32
35,No,Travel_Rarely,Research & Development,23,Primaria,Medical,Media,Baja,1,Laboratory Technician,Baja,Married,2705,0,No,16,Alta,Media,1,6,2,5,0,3,32460,6394.62
47,No,Travel_Rarely,Research & Development,4,Secundaria,Life Sciences,Alta,Media,3,Manufacturing Director,Media,Divorced,10333,8,Yes,12,Alta,Alta,1,28,4,22,14,10,123996,26039.16
40,No,Travel_Rarely,Research & Development,12,Universitaria,Life Sciences,Media,Alta,2,Healthcare Representative,Alta,Divorced,4448,2,No,12,Alta,Media,1,15,3,7,7,7,53376,10888.704
54,No,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Alta,2,Research Scientist,Alta,Married,6854,4,No,15,Alta,Media,1,14,2,7,1,7,82248,17272.079999999998
31,No,Travel_Frequently,Sales,7,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Married,9637,2,No,14,Alta,Muy_Alta,2,9,3,3,2,2,115644,24285.239999999998
28,No,Travel_Rarely,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Married,3591,1,No,25,Muy_Alta,Alta,1,3,3,3,1,2,43092,8489.124
38,No,Travel_Rarely,Sales,2,Primaria,Marketing,Media,Baja,2,Sales Representative,Baja,Married,5405,2,Yes,20,Muy_Alta,Baja,2,20,4,4,0,3,64860,13231.439999999999
26,No,Travel_Rarely,Sales,10,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,4684,1,No,13,Alta,Baja,0,5,4,5,1,2,56208,11466.431999999999
58,No,Travel_Frequently,Research & Development,15,Universitaria,Life Sciences,Baja,Alta,4,Research Director,Alta,Married,15787,2,Yes,14,Alta,Media,0,23,3,2,2,2,189444,39783.24
18,No,Non-Travel,Research & Development,14,Universitaria,Medical,Media,Alta,1,Research Scientist,Alta,Single,1514,1,No,16,Alta,Alta,0,0,4,0,0,0,18168,2925.0480000000002
31,Yes,Travel_Rarely,Human Resources,18,Master,Human Resources,Muy_Alta,Muy_Alta,1,Human Resources,Muy_Alta,Married,2956,0,No,17,Alta,Alta,0,2,4,1,0,0,35472,6987.984
29,Yes,Travel_Rarely,Human Resources,13,Secundaria,Human Resources,Baja,Media,1,Human Resources,Media,Divorced,2335,4,Yes,15,Alta,Muy_Alta,3,4,3,2,2,0,28020,4511.22
45,No,Non-Travel,Sales,2,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,5154,4,No,22,Muy_Alta,Media,2,10,3,8,5,7,61848,12616.991999999998
36,No,Travel_Rarely,Research & Development,2,Universitaria,Other,Muy_Alta,Alta,2,Research Scientist,Alta,Married,6962,4,Yes,22,Muy_Alta,Muy_Alta,1,15,2,1,0,0,83544,17544.239999999998
43,No,Travel_Frequently,Sales,2,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Married,5675,1,No,20,Muy_Alta,Alta,1,7,5,7,7,7,68100,13892.4
27,No,Travel_Frequently,Research & Development,5,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2379,0,Yes,14,Alta,Alta,0,6,3,5,0,2,28548,4596.228
29,No,Travel_Frequently,Research & Development,20,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3812,1,No,13,Alta,Media,0,11,3,11,3,10,45744,9011.568000000001
32,No,Travel_Frequently,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4648,8,No,13,Alta,Alta,0,4,2,0,0,0,55776,11378.304
42,No,Non-Travel,Research & Development,10,Universitaria,Technical Degree,Alta,Alta,1,Research Scientist,Alta,Married,2936,3,No,22,Muy_Alta,Media,2,10,1,6,3,3,35232,6940.704000000001
47,No,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Media,Alta,1,Laboratory Technician,Alta,Single,2105,4,No,12,Alta,Alta,0,7,2,2,2,0,25260,4066.86
46,No,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,8578,3,No,14,Alta,Alta,1,12,4,9,4,7,102936,21616.559999999998
28,No,Non-Travel,Human Resources,1,Universitaria,Life Sciences,Alta,Alta,1,Human Resources,Alta,Divorced,2706,1,No,15,Alta,Media,1,3,2,3,2,2,32472,6396.984
29,No,Travel_Rarely,Research & Development,29,Primaria,Life Sciences,Muy_Alta,Baja,2,Healthcare Representative,Baja,Divorced,6384,8,No,17,Alta,Muy_Alta,2,11,3,7,1,6,76608,16087.68
42,No,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,3968,4,No,13,Alta,Muy_Alta,0,8,3,0,0,0,47616,9380.352
32,Yes,Travel_Rarely,Sales,2,Secundaria,Marketing,Alta,Media,2,Sales Executive,Media,Single,9907,7,Yes,12,Alta,Alta,0,7,3,2,2,2,118884,24965.64
46,No,Travel_Rarely,Sales,3,Master,Technical Degree,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Divorced,13225,2,No,12,Alta,Muy_Alta,1,25,5,19,2,8,158700,33327.0
27,No,Travel_Rarely,Sales,23,Universitaria,Medical,Media,Media,2,Sales Representative,Media,Married,3540,1,No,21,Muy_Alta,Muy_Alta,1,9,5,9,5,8,42480,8368.56
29,No,Travel_Rarely,Human Resources,6,Secundaria,Medical,Muy_Alta,Media,1,Human Resources,Media,Married,2804,1,No,11,Alta,Muy_Alta,0,1,3,1,0,0,33648,6628.656
43,No,Travel_Rarely,Research & Development,6,Secundaria,Medical,Baja,Media,5,Manager,Media,Married,19392,7,No,13,Alta,Muy_Alta,0,21,2,16,6,14,232704,48867.84
48,No,Travel_Rarely,Research & Development,10,Secundaria,Life Sciences,Muy_Alta,Media,5,Research Director,Media,Married,19665,4,No,12,Alta,Muy_Alta,0,29,3,22,12,9,235980,49555.799999999996
29,Yes,Travel_Frequently,Research & Development,24,Secundaria,Life Sciences,Muy_Alta,Media,1,Research Scientist,Media,Single,2439,1,Yes,24,Muy_Alta,Media,0,1,3,1,1,0,29268,4712.148
46,Yes,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Married,7314,5,No,21,Muy_Alta,Alta,3,14,2,8,0,7,87768,18431.28
27,No,Travel_Frequently,Research & Development,15,Secundaria,Life Sciences,Muy_Alta,Media,1,Research Scientist,Media,Married,4774,0,No,19,Alta,Muy_Alta,1,8,2,7,7,3,57288,11686.751999999999
39,No,Travel_Rarely,Research & Development,19,Universitaria,Other,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,3902,8,No,14,Alta,Media,3,7,2,2,2,2,46824,9224.328
55,No,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,Media,Media,1,Research Scientist,Media,Married,2662,8,No,20,Muy_Alta,Media,1,19,2,5,0,4,31944,6292.968
28,No,Travel_Rarely,Sales,3,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Married,2856,1,No,19,Alta,Muy_Alta,1,1,3,1,0,0,34272,6751.584000000001
30,Yes,Travel_Rarely,Sales,9,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Single,1081,1,No,13,Alta,Alta,0,1,3,1,0,0,12972,2088.492
22,Yes,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2472,1,Yes,23,Muy_Alta,Baja,0,1,2,1,0,0,29664,4775.904
36,No,Travel_Rarely,Sales,10,Secundaria,Technical Degree,Media,Media,2,Sales Executive,Media,Married,5673,1,Yes,13,Alta,Baja,1,10,4,10,1,7,68076,13887.503999999999
31,No,Travel_Rarely,Research & Development,20,Universitaria,Life Sciences,Media,Alta,2,Laboratory Technician,Alta,Divorced,4197,1,No,11,Alta,Baja,1,10,2,10,0,2,50364,10274.256
34,No,Travel_Rarely,Sales,4,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Married,9713,2,Yes,13,Alta,Muy_Alta,3,9,3,5,1,0,116556,24476.76
29,No,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2062,3,No,14,Alta,Media,0,11,2,3,1,2,24744,3983.784
37,No,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Alta,2,Research Scientist,Alta,Married,4284,5,Yes,22,Muy_Alta,Alta,1,16,2,5,0,4,51408,10487.232
35,No,Travel_Rarely,Research & Development,16,Secundaria,Other,Muy_Alta,Media,2,Manufacturing Director,Media,Married,4788,0,Yes,11,Alta,Muy_Alta,0,4,2,3,0,2,57456,11721.024
45,No,Travel_Rarely,Research & Development,25,Secundaria,Life Sciences,Media,Media,2,Manufacturing Director,Media,Married,5906,0,No,13,Alta,Muy_Alta,2,10,2,9,3,8,70872,14457.887999999999
36,No,Travel_Frequently,Human Resources,2,Universitaria,Human Resources,Media,Media,2,Human Resources,Media,Single,3886,1,No,21,Muy_Alta,Muy_Alta,0,10,2,10,0,8,46632,9186.504
40,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,4,Manager,Alta,Divorced,16823,2,No,11,Alta,Baja,1,22,3,19,11,16,201876,42393.96
26,No,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Media,Media,1,Research Scientist,Media,Married,2933,1,Yes,13,Alta,Alta,1,1,3,1,1,0,35196,6933.612
27,No,Travel_Rarely,Sales,2,Master,Medical,Baja,Muy_Alta,2,Sales Executive,Alta,Single,6500,0,No,14,Alta,Media,0,9,5,8,0,7,78000,16380.0
48,No,Travel_Frequently,Research & Development,22,Universitaria,Medical,Muy_Alta,Alta,4,Manager,Alta,Divorced,17174,3,No,11,Alta,Media,1,24,3,22,4,7,206088,43278.479999999996
44,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5033,2,No,15,Alta,Muy_Alta,1,10,5,2,2,2,60396,12320.784
34,Yes,Non-Travel,Research & Development,16,Primaria,Technical Degree,Muy_Alta,Baja,1,Research Scientist,Baja,Married,2307,1,Yes,23,Muy_Alta,Media,1,5,2,5,3,0,27684,4457.124
56,Yes,Travel_Rarely,Research & Development,24,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Single,2587,1,No,16,Alta,Muy_Alta,0,5,3,4,1,0,31044,6115.668000000001
36,No,Travel_Rarely,Sales,17,Secundaria,Marketing,Alta,Media,2,Sales Executive,Media,Married,5507,2,No,16,Alta,Alta,2,12,1,4,1,3,66084,13481.135999999999
41,No,Travel_Rarely,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4393,5,No,21,Muy_Alta,Alta,1,14,3,5,1,4,52716,10754.063999999998
42,No,Travel_Rarely,Research & Development,6,Universitaria,Medical,Alta,Alta,3,Research Director,Alta,Married,13348,9,No,13,Alta,Media,1,18,3,13,5,7,160176,33636.96
31,No,Travel_Rarely,Sales,10,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Divorced,6583,2,Yes,11,Alta,Muy_Alta,1,8,2,5,1,4,78996,16589.16
34,No,Travel_Rarely,Sales,3,Secundaria,Medical,Muy_Alta,Media,2,Sales Executive,Media,Married,8103,3,Yes,12,Alta,Alta,0,9,3,4,0,1,97236,20419.559999999998
31,No,Travel_Rarely,Research & Development,4,Master,Medical,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Divorced,3978,8,No,12,Alta,Media,1,4,0,2,2,2,47736,9403.992
26,No,Travel_Frequently,Research & Development,6,Master,Other,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2544,0,No,18,Alta,Baja,1,8,3,7,7,7,30528,6014.0160000000005
45,No,Travel_Frequently,Research & Development,1,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Single,5399,4,No,12,Alta,Alta,0,12,3,4,0,3,64788,13216.751999999999
33,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Single,5487,1,No,14,Alta,Media,0,10,2,10,0,9,65844,13432.176
28,No,Travel_Frequently,Sales,1,Secundaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Married,6834,1,Yes,12,Alta,Alta,1,7,2,7,0,7,82008,17221.68
29,Yes,Travel_Frequently,Sales,24,Universitaria,Technical Degree,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Single,1091,1,No,17,Alta,Muy_Alta,0,1,3,1,0,0,13092,2107.812
39,No,Non-Travel,Sales,21,Primaria,Life Sciences,Baja,Baja,2,Sales Executive,Baja,Married,5736,6,No,19,Alta,Alta,1,10,1,3,1,2,68832,14041.728
27,No,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,Media,Alta,1,Research Scientist,Alta,Married,2226,1,No,11,Alta,Alta,1,6,3,5,1,2,26712,4300.6320000000005
34,No,Travel_Frequently,Research & Development,22,Secundaria,Other,Alta,Media,2,Research Scientist,Media,Married,5747,1,Yes,15,Alta,Media,0,16,3,15,6,11,68964,14068.655999999999
28,Yes,Travel_Rarely,Sales,13,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,9854,3,Yes,11,Alta,Muy_Alta,0,6,0,2,2,2,118248,24832.079999999998
47,No,Non-Travel,Research & Development,14,Universitaria,Technical Degree,Alta,Alta,2,Research Scientist,Alta,Married,5467,8,No,18,Alta,Alta,1,16,4,8,1,7,65604,13383.215999999999
56,No,Travel_Rarely,Sales,11,Secundaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Married,5380,4,No,16,Alta,Alta,1,6,3,0,0,0,64560,13170.24
39,No,Travel_Rarely,Research & Development,9,Universitaria,Medical,Baja,Alta,2,Manufacturing Director,Alta,Married,5151,1,No,25,Muy_Alta,Muy_Alta,1,10,3,10,7,9,61812,12609.648
38,No,Travel_Frequently,Research & Development,8,Secundaria,Medical,Muy_Alta,Media,2,Research Scientist,Alta,Divorced,2133,1,Yes,16,Alta,Alta,1,20,3,20,0,7,25596,4120.956
58,No,Travel_Rarely,Sales,21,Universitaria,Life Sciences,Muy_Alta,Alta,4,Manager,Alta,Married,17875,4,Yes,13,Alta,Alta,1,29,2,1,0,0,214500,45045.0
32,Yes,Travel_Frequently,Research & Development,5,Master,Life Sciences,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2432,3,Yes,14,Alta,Baja,0,8,2,4,0,3,29184,4698.624
38,No,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Media,Alta,1,Research Scientist,Alta,Divorced,4771,2,No,19,Alta,Muy_Alta,2,10,0,5,0,3,57252,11679.408
49,No,Travel_Frequently,Research & Development,2,Universitaria,Life Sciences,Media,Alta,5,Research Director,Alta,Married,19161,3,No,15,Alta,Muy_Alta,0,28,3,5,4,3,229932,48285.72
42,No,Travel_Rarely,Sales,12,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Divorced,5087,3,Yes,12,Alta,Alta,2,14,4,0,0,0,61044,12452.975999999999
27,Yes,Travel_Frequently,Human Resources,22,Secundaria,Human Resources,Baja,Media,1,Human Resources,Media,Married,2863,1,No,12,Alta,Baja,0,1,2,1,0,0,34356,6768.1320000000005
35,No,Travel_Rarely,Sales,18,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,5561,0,No,16,Alta,Muy_Alta,1,6,2,5,0,4,66732,13613.328
28,No,Non-Travel,Research & Development,16,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,2144,1,No,14,Alta,Alta,0,5,3,5,1,4,25728,4142.2080000000005
31,No,Non-Travel,Research & Development,3,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Divorced,3065,1,Yes,13,Alta,Muy_Alta,1,4,3,4,2,3,36780,7245.660000000001
36,No,Non-Travel,Research & Development,9,Universitaria,Life Sciences,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2810,1,No,22,Muy_Alta,Media,0,5,3,5,0,2,33720,6642.84
34,No,Travel_Rarely,Sales,1,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Single,9888,1,No,21,Muy_Alta,Baja,0,14,3,14,2,1,118656,24917.76
34,No,Travel_Rarely,Sales,13,Universitaria,Medical,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,8628,1,No,18,Alta,Alta,1,9,2,8,1,1,103536,21742.559999999998
26,No,Travel_Rarely,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Single,2867,0,No,13,Alta,Muy_Alta,0,8,6,7,7,6,34404,6777.588000000001
29,No,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,2,Healthcare Representative,Alta,Married,5373,0,No,12,Alta,Baja,1,6,5,5,0,2,64476,13153.104
32,No,Non-Travel,Research & Development,15,Universitaria,Medical,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6667,5,No,18,Alta,Media,1,9,6,5,1,2,80004,16800.84
31,No,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,Muy_Alta,Baja,2,Research Scientist,Alta,Married,5003,1,No,21,Muy_Alta,Media,0,10,6,10,8,7,60036,12247.344
28,Yes,Travel_Rarely,Research & Development,17,Secundaria,Technical Degree,Alta,Media,1,Laboratory Technician,Media,Divorced,2367,5,No,12,Alta,Baja,1,6,2,4,0,3,28404,4573.044
38,No,Travel_Rarely,Sales,1,Secundaria,Life Sciences,Baja,Media,1,Sales Representative,Media,Single,2858,4,No,14,Alta,Baja,0,20,3,1,0,0,34296,6756.312
